time	type	info
63625414829288.844	experiment	feedback (y, 10/12)
63625414831129.781	scanner	TR: 157/210
63625414831935.492	info	autosave (523ms)
63625414833129.258	scanner	TR: 158/210
63625414835131.125	scanner	TR: 159/210
63625414837129.156	scanner	TR: 160/210
63625414839130.844	scanner	TR: 161/210
63625414839133.633	experiment	block 13 start
63625414841131.352	scanner	TR: 162/210
63625414843129.578	scanner	TR: 163/210
63625414845129.523	scanner	TR: 164/210
63625414845815.547	buttonbox	pressed: responseud
63625414847129.969	scanner	TR: 165/210
63625414848472.328	buttonbox	pressed: responseud
63625414849128.031	scanner	TR: 166/210
63625414851129.945	scanner	TR: 167/210
63625414851160.031	buttonbox	pressed: responseud
63625414851819.727	experiment	fixations correct: 3/3 (100%)
63625414853128.414	scanner	TR: 168/210
63625414854261.594	buttonbox	pressed: responselrud
63625414855129.023	scanner	TR: 169/210
63625414855283.398	experiment	feedback (y, 11/13)
63625414857130.266	scanner	TR: 170/210
63625414857918.680	info	autosave (521ms)
63625414859128.766	scanner	TR: 171/210
63625414861128.156	scanner	TR: 172/210
63625414863129.781	scanner	TR: 173/210
63625414865127.891	scanner	TR: 174/210
63625414865136.008	experiment	block 14 start
63625414867128.211	scanner	TR: 175/210
63625414869128.125	scanner	TR: 176/210
63625414870765.930	buttonbox	pressed: responseud
63625414871128.031	scanner	TR: 177/210
63625414873127.516	scanner	TR: 178/210
63625414873196.539	buttonbox	pressed: responseud
63625414875128.461	scanner	TR: 179/210
63625414875261.422	buttonbox	pressed: responseud
63625414877128.438	scanner	TR: 180/210
63625414878400.508	buttonbox	pressed: responseud
63625414879089.539	experiment	fixations correct: 4/4 (100%)
63625414879129.047	scanner	TR: 181/210
63625414880606.531	buttonbox	pressed: responselrud
63625414881128.047	scanner	TR: 182/210
63625414881293.203	experiment	feedback (y, 12/14)
63625414883128.883	scanner	TR: 183/210
63625414883887.344	info	autosave (519ms)
63625414885128.367	scanner	TR: 184/210
63625414887129.367	scanner	TR: 185/210
63625414889131.594	scanner	TR: 186/210
63625414891129.438	scanner	TR: 187/210
63625414891133.711	experiment	block 15 start
63625414893127.344	scanner	TR: 188/210
63625414895127.711	scanner	TR: 189/210
63625414897127.656	scanner	TR: 190/210
63625414898801.469	buttonbox	pressed: responseud
63625414899130.227	scanner	TR: 191/210
63625414900505.680	buttonbox	pressed: responseud
63625414901127.375	scanner	TR: 192/210
63625414903072.281	buttonbox	pressed: responseud
63625414903128.914	scanner	TR: 193/210
63625414904351.492	buttonbox	pressed: responseud
63625414905099.000	experiment	fixations correct: 4/4 (100%)
63625414905131.570	scanner	TR: 194/210
63625414906136.531	buttonbox	pressed: responselrud
63625414907128.188	scanner	TR: 195/210
63625414907303.711	experiment	feedback (y, 13/15)
63625414909130.602	scanner	TR: 196/210
63625414909935.898	info	autosave (527ms)
63625414911129.758	scanner	TR: 197/210
63625414913128.188	scanner	TR: 198/210
63625414915128.406	scanner	TR: 199/210
63625414917129.438	scanner	TR: 200/210
63625414917136.391	experiment	block 16 start
63625414919127.727	scanner	TR: 201/210
63625414921127.891	scanner	TR: 202/210
63625414922873.289	buttonbox	pressed: responseud
63625414923127.961	scanner	TR: 203/210
63625414924852.445	buttonbox	pressed: responseud
63625414925128.398	scanner	TR: 204/210
63625414927129.156	scanner	TR: 205/210
63625414928147.375	buttonbox	pressed: responseud
63625414928629.938	experiment	fixations correct: 3/3 (100%)
63625414929127.773	scanner	TR: 206/210
63625414931130.078	scanner	TR: 207/210
63625414932131.672	buttonbox	pressed: responselrud
63625414933127.445	scanner	TR: 208/210
63625414933301.047	experiment	feedback (y, 14/16)
63625414935129.047	scanner	TR: 209/210
63625414936325.406	info	autosave (536ms)
63625414937127.398	scanner	TR: 210/210
63625414939170.336	experiment	Run 1 complete
63625414939173.508	experiment	Test accuracy: 88%
63625414939175.609	experiment	Average fixation accuracy per trial: 100%
63625414939272.141	info	Results saved.
63625414939283.766	subject	Trial history appended to subject info.
63625414941442.516	info	autosave (551ms)
63625414951441.891	info	autosave (544ms)
63625414961441.953	info	autosave (536ms)
