time	type	info
63626903869557.930	experiment	feedback (y, 2/2)
63626903871378.273	scanner	TR: 027/210
63626903872156.945	info	autosave (538ms)
63626903873381.719	scanner	TR: 028/210
63626903875378.609	scanner	TR: 029/210
63626903877379.109	scanner	TR: 030/210
63626903879379.992	scanner	TR: 031/210
63626903879384.172	experiment	block 3 start
63626903881379.516	scanner	TR: 032/210
63626903883379.625	scanner	TR: 033/210
63626903885379.266	scanner	TR: 034/210
63626903886073.398	buttonbox	pressed: responseud
63626903887379.438	scanner	TR: 035/210
63626903888112.492	buttonbox	pressed: responseud
63626903889132.461	buttonbox	pressed: responseud
63626903889380.477	scanner	TR: 036/210
63626903891380.148	scanner	TR: 037/210
63626903891910.719	buttonbox	pressed: responseud
63626903892290.484	experiment	fixations correct: 4/4 (100%)
63626903893381.430	scanner	TR: 038/210
63626903894348.852	buttonbox	pressed: responselrud
63626903895378.727	scanner	TR: 039/210
63626903895550.680	experiment	feedback (y, 3/3)
63626903897379.523	scanner	TR: 040/210
63626903898140.906	info	autosave (519ms)
63626903899378.492	scanner	TR: 041/210
63626903901381.195	scanner	TR: 042/210
63626903903378.492	scanner	TR: 043/210
63626903905380.914	scanner	TR: 044/210
63626903905387.789	experiment	block 4 start
63626903907380.930	scanner	TR: 045/210
63626903909378.188	scanner	TR: 046/210
63626903911178.367	buttonbox	pressed: responseud
63626903911378.203	scanner	TR: 047/210
63626903913380.656	scanner	TR: 048/210
63626903914361.414	buttonbox	pressed: responseud
63626903915378.320	scanner	TR: 049/210
63626903915959.703	buttonbox	pressed: responseud
63626903917379.922	scanner	TR: 050/210
63626903918303.352	experiment	fixations correct: 3/4 (75%)
63626903919380.516	scanner	TR: 051/210
63626903920850.422	buttonbox	pressed: responselrud
63626903921378.039	scanner	TR: 052/210
63626903921547.289	experiment	feedback (y, 4/4)
63626903923378.570	scanner	TR: 053/210
63626903924136.211	info	autosave (588ms)
63626903925382.500	scanner	TR: 054/210
63626903927378.805	scanner	TR: 055/210
63626903929378.148	scanner	TR: 056/210
63626903931377.875	scanner	TR: 057/210
63626903931385.578	experiment	block 5 start
63626903933378.477	scanner	TR: 058/210
63626903935380.945	scanner	TR: 059/210
63626903937378.406	scanner	TR: 060/210
63626903938635.555	buttonbox	pressed: responseud
63626903939379.422	scanner	TR: 061/210
63626903941379.875	scanner	TR: 062/210
63626903942020.391	buttonbox	pressed: responseud
63626903943379.758	scanner	TR: 063/210
63626903944368.461	buttonbox	pressed: responseud
63626903944973.594	experiment	fixations correct: 3/3 (100%)
63626903945378.406	scanner	TR: 064/210
63626903947343.680	buttonbox	pressed: responselrud
63626903947380.469	scanner	TR: 065/210
63626903947542.945	experiment	feedback (y, 5/5)
63626903949379.961	scanner	TR: 066/210
63626903950201.398	info	autosave (547ms)
63626903951378.609	scanner	TR: 067/210
63626903953378.047	scanner	TR: 068/210
63626903955380.453	scanner	TR: 069/210
63626903957381.477	scanner	TR: 070/210
63626903957388.398	experiment	block 6 start
63626903959378.930	scanner	TR: 071/210
63626903961378.477	scanner	TR: 072/210
63626903963380.094	scanner	TR: 073/210
63626903964732.273	buttonbox	pressed: responseud
63626903965379.094	scanner	TR: 074/210
63626903966283.672	buttonbox	pressed: responseud
63626903967378.133	scanner	TR: 075/210
63626903968974.680	buttonbox	pressed: responseud
63626903969379.047	scanner	TR: 076/210
63626903969430.586	experiment	fixations correct: 3/3 (100%)
63626903971378.445	scanner	TR: 077/210
63626903972637.578	buttonbox	pressed: responselrud
63626903973377.875	scanner	TR: 078/210
63626903973535.148	experiment	feedback (n, 5/6)
63626903975380.938	scanner	TR: 079/210
63626903976200.055	info	autosave (538ms)
63626903977379.508	scanner	TR: 080/210
63626903979381.227	scanner	TR: 081/210
63626903981380.125	scanner	TR: 082/210
63626903983379.758	scanner	TR: 083/210
63626903983383.984	experiment	block 7 start
63626903985379.680	scanner	TR: 084/210
63626903987378.344	scanner	TR: 085/210
63626903989378.805	scanner	TR: 086/210
63626903989868.805	buttonbox	pressed: responseud
63626903991380.789	scanner	TR: 087/210
63626903991405.680	buttonbox	pressed: responseud
63626903992706.281	buttonbox	pressed: responseud
63626903993378.094	scanner	TR: 088/210
63626903995378.766	scanner	TR: 089/210
63626903995847.492	buttonbox	pressed: responseud
63626903996131.227	experiment	fixations correct: 4/4 (100%)
63626903997378.070	scanner	TR: 090/210
63626903998771.875	buttonbox	pressed: responselrud
63626903999377.750	scanner	TR: 091/210
63626903999524.219	experiment	feedback (y, 6/7)
63626904001380.719	scanner	TR: 092/210
63626904002157.672	info	autosave (545ms)
63626904003380.438	scanner	TR: 093/210
63626904005378.297	scanner	TR: 094/210
63626904007378.008	scanner	TR: 095/210
63626904009379.438	scanner	TR: 096/210
63626904009383.266	experiment	block 8 start
63626904011379.883	scanner	TR: 097/210
63626904013378.344	scanner	TR: 098/210
63626904015378.023	scanner	TR: 099/210
63626904016357.492	buttonbox	pressed: responseud
63626904017377.578	scanner	TR: 100/210
63626904018240.562	buttonbox	pressed: responseud
63626904019379.102	scanner	TR: 101/210
63626904019527.867	buttonbox	pressed: responseud
63626904021380.508	scanner	TR: 102/210
63626904021483.617	experiment	fixations correct: 3/4 (75%)
63626904023379.438	scanner	TR: 103/210
63626904024993.523	buttonbox	pressed: responselrud
63626904025380.070	scanner	TR: 104/210
63626904025534.367	experiment	feedback (y, 7/8)
63626904027379.781	scanner	TR: 105/210
63626904028144.328	info	autosave (540ms)
63626904029378.898	scanner	TR: 106/210
63626904031381.156	scanner	TR: 107/210
63626904033377.570	scanner	TR: 108/210
63626904035380.375	scanner	TR: 109/210
63626904035384.570	experiment	block 9 start
63626904037377.844	scanner	TR: 110/210
63626904039377.359	scanner	TR: 111/210
63626904041379.602	scanner	TR: 112/210
63626904042657.641	buttonbox	pressed: responseud
63626904043380.656	scanner	TR: 113/210
63626904043965.031	buttonbox	pressed: responseud
63626904045377.875	scanner	TR: 114/210
63626904045510.953	buttonbox	pressed: responseud
63626904047378.508	scanner	TR: 115/210
63626904048379.602	buttonbox	pressed: responseud
63626904048790.523	experiment	fixations correct: 4/4 (100%)
63626904049378.734	scanner	TR: 116/210
63626904050885.891	buttonbox	pressed: responselrud
63626904051379.289	scanner	TR: 117/210
63626904051532.992	experiment	feedback (y, 8/9)
63626904053380.625	scanner	TR: 118/210
63626904054122.492	info	autosave (510ms)
63626904055378.117	scanner	TR: 119/210
63626904057380.047	scanner	TR: 120/210
63626904059377.211	scanner	TR: 121/210
63626904061379.508	scanner	TR: 122/210
63626904061383.703	experiment	block 10 start
63626904063379.500	scanner	TR: 123/210
63626904065380.273	scanner	TR: 124/210
63626904067377.898	scanner	TR: 125/210
63626904068808.594	buttonbox	pressed: responseud
63626904069377.234	scanner	TR: 126/210
63626904071377.711	scanner	TR: 127/210
63626904073272.680	buttonbox	pressed: responseud
63626904073378.438	scanner	TR: 128/210
63626904073807.266	experiment	fixations correct: 2/3 (67%)
63626904075379.016	scanner	TR: 129/210
63626904077032.445	buttonbox	pressed: responselrud
63626904077377.422	scanner	TR: 130/210
63626904077540.094	experiment	feedback (n, 8/10)
63626904079379.891	scanner	TR: 131/210
63626904080155.156	info	autosave (518ms)
63626904081381.156	scanner	TR: 132/210
63626904083377.195	scanner	TR: 133/210
63626904085380.250	scanner	TR: 134/210
63626904087378.766	scanner	TR: 135/210
63626904087383.023	experiment	block 11 start
63626904089380.688	scanner	TR: 136/210
63626904091380.789	scanner	TR: 137/210
63626904093378.023	scanner	TR: 138/210
63626904094247.508	buttonbox	pressed: responseud
63626904095378.250	scanner	TR: 139/210
63626904096779.539	buttonbox	pressed: responseud
63626904097378.977	scanner	TR: 140/210
63626904098501.594	buttonbox	pressed: responseud
63626904099116.539	experiment	fixations correct: 3/3 (100%)
63626904099379.383	scanner	TR: 141/210
63626904101380.000	scanner	TR: 142/210
63626904103378.086	scanner	TR: 143/210
63626904103532.672	experiment	feedback (n, 8/11)
63626904105380.734	scanner	TR: 144/210
63626904106152.781	info	autosave (561ms)
63626904107377.594	scanner	TR: 145/210
63626904109380.258	scanner	TR: 146/210
63626904111380.477	scanner	TR: 147/210
63626904113380.219	scanner	TR: 148/210
63626904113384.430	experiment	block 12 start
63626904115377.453	scanner	TR: 149/210
63626904117381.125	scanner	TR: 150/210
63626904119377.086	scanner	TR: 151/210
63626904120032.766	buttonbox	pressed: responseud
63626904121378.773	scanner	TR: 152/210
63626904122778.484	buttonbox	pressed: responseud
63626904123377.375	scanner	TR: 153/210
63626904125377.570	scanner	TR: 154/210
63626904125421.352	buttonbox	pressed: responseud
63626904125954.023	experiment	fixations correct: 3/3 (100%)
63626904127380.117	scanner	TR: 155/210
63626904129360.047	buttonbox	pressed: responselrud
63626904129380.172	scanner	TR: 156/210
63626904129541.930	experiment	feedback (y, 9/12)
63626904131378.391	scanner	TR: 157/210
63626904132164.789	info	autosave (625ms)
